id,carat,cut,color,clarity,size
5992,0.72,Ideal,E,VS1,117.906488
5993,0.91,Good,G,VS2,147.1725
5994,0.58,Ideal,E,VS2,95.55956
5995,0.72,Very Good,H,SI1,116.433752
5996,0.52,Ideal,E,SI1,86.81590800000001
5997,0.28,Ideal,H,VS1,46.43609400000001
5998,1.29,Ideal,J,VS2,207.583392
5999,0.9,Ideal,I,VS1,147.89860199999998
6000,0.9,Ideal,E,SI1,146.599376
6001,2.54,Ideal,G,SI2,414.404375
6002,0.52,Premium,F,SI2,82.64556300000001
6003,0.9,Ideal,H,VS2,147.846912
6004,1.63,Very Good,H,SI2,270.529644
6005,0.31,Ideal,D,VS2,51.413924
6006,0.56,Very Good,D,SI1,89.818316
6007,2.01,Premium,G,SI2,333.09906
6008,0.21,Premium,E,SI2,34.765056
6009,0.31,Premium,J,VS2,49.968633
6010,0.31,Ideal,G,VVS1,50.24464
6011,1.21,Ideal,G,VVS2,200.828088
6012,1.21,Ideal,G,VS1,198.02552
6013,0.3,Premium,E,VS2,48.5673
6014,1.1,Very Good,F,VS2,182.94159
6015,0.33,Ideal,G,VVS1,54.38078000000001
6016,0.51,Good,J,VS2,84.50648999999999
6017,0.31,Ideal,G,VVS2,52.077324
6018,1.52,Premium,G,VVS2,241.535925
6019,1.58,Ideal,H,SI1,258.39948
6020,0.8,Ideal,G,SI1,133.66507
6021,0.41,Very Good,H,VVS1,66.751524
6022,0.3,Premium,D,SI1,48.04518600000001
6023,1.51,Fair,F,SI1,239.60224
6024,0.81,Ideal,F,IF,133.8623
6025,0.75,Very Good,E,SI1,119.26452000000002
6026,0.71,Very Good,E,VS2,117.469836
6027,1.19,Ideal,I,SI1,196.63424
6028,1.7,Premium,F,VS2,273.125944
6029,1.0,Premium,J,VS2,161.43731999999997
6030,1.09,Premium,H,SI1,177.825219
6031,1.0,Premium,F,SI2,158.903964
6032,0.52,Very Good,E,SI1,84.790068
6033,0.38,Very Good,G,SI1,65.761416
6034,0.7,Premium,J,IF,112.087395
6035,0.9,Good,H,SI1,144.743399
6036,1.5,Good,I,SI2,242.307
6037,1.05,Very Good,E,SI1,172.85206399999998
6038,0.35,Premium,H,SI2,55.91969999999999
6039,0.34,Very Good,H,VS2,56.06246399999999
6040,0.42,Premium,F,VVS1,67.97876799999999
6041,0.57,Premium,E,VS2,95.202328
6042,0.3,Ideal,F,SI1,49.43635200000001
6043,0.32,Ideal,D,VS2,52.86708000000001
6044,1.52,Premium,G,VS1,247.72293
6045,1.0,Ideal,D,SI1,165.17255399999996
6046,1.0,Very Good,I,SI1,162.40993999999998
6047,1.01,Very Good,G,VVS2,162.963994
6048,1.29,Premium,G,VS2,211.864302
6049,1.52,Good,H,SI1,233.808084
6050,0.52,Very Good,G,SI1,82.350864
6051,2.01,Premium,E,SI2,327.54162
6052,1.3,Ideal,G,IF,214.409376
6053,1.51,Premium,H,SI1,250.000764
6054,0.7,Very Good,D,VVS2,114.44866000000002
6055,1.0,Premium,F,VS2,162.44712
6056,0.42,Ideal,G,VVS1,68.711544
6057,0.5,Fair,D,SI1,80.741925
6058,0.46,Good,F,IF,78.952128
6059,0.61,Ideal,G,VS1,100.3002
6060,0.51,Very Good,E,VS2,83.25632
6061,0.61,Ideal,G,SI1,102.476
6062,0.3,Very Good,G,VS1,48.3148
6063,0.6,Premium,E,SI1,98.046795
6064,0.33,Premium,G,VVS2,54.08865
6065,0.34,Very Good,H,VS1,54.505440000000014
6066,0.7,Premium,F,SI2,106.41596400000002
6067,1.73,Premium,G,VS1,280.51392
6068,0.33,Very Good,G,VS2,53.861712
6069,0.42,Premium,E,SI1,68.480192
6070,1.58,Premium,E,SI2,259.910586
6071,0.32,Very Good,G,VVS1,52.671276
6072,0.4,Ideal,G,VVS1,65.51865000000001
6073,0.51,Ideal,G,VVS2,83.5584
6074,0.31,Ideal,H,VS2,51.134748
6075,1.2,Fair,F,I1,190.34295
6076,0.76,Very Good,I,VS1,125.25536
6077,1.26,Premium,D,SI1,212.425516
6078,1.62,Ideal,F,SI1,267.769152
6079,0.5,Ideal,F,VVS2,80.09805
6080,0.35,Ideal,F,SI1,58.20178
6081,0.33,Premium,D,VS2,55.03461599999999
6082,1.01,Fair,F,SI2,149.828616
6083,0.52,Good,E,VS2,82.73285999999999
6084,1.01,Good,D,SI2,161.61777600000002
6085,2.01,Ideal,J,SI2,322.77479
6086,0.3,Ideal,J,VS1,50.37736
6087,0.91,Ideal,H,SI1,147.75453000000002
6088,0.52,Ideal,D,VVS2,85.73411000000002
6089,0.37,Premium,F,VS2,60.62687400000001
6090,0.48,Premium,H,SI2,79.67710799999999
6091,1.23,Premium,J,VS2,203.281589
6092,0.51,Premium,D,SI1,82.53905
6093,1.01,Premium,F,VS2,163.99295999999998
6094,0.41,Ideal,F,VVS2,67.772752
6095,0.39,Very Good,F,SI1,63.483264
6096,0.4,Good,E,VVS2,65.86048
6097,0.42,Ideal,H,IF,70.476692
6098,1.15,Premium,H,SI2,181.702116
6099,1.05,Ideal,D,SI1,174.282435
6100,0.58,Ideal,F,VS2,97.600992
6101,0.32,Ideal,E,VVS2,53.52946200000001
6102,0.71,Very Good,F,SI2,120.31578
6103,0.33,Premium,D,SI2,53.34606
6104,0.33,Ideal,E,VS2,53.043934
6105,0.3,Premium,G,VVS1,48.35952
6106,0.32,Ideal,F,VVS1,53.893060000000006
6107,0.92,Very Good,H,SI2,145.994464
6108,1.01,Very Good,J,SI2,160.67468499999995
6109,0.33,Premium,H,VS1,54.873
6110,0.74,Ideal,F,VS2,120.76724099999998
6111,0.37,Ideal,D,VVS1,60.1749
6112,1.11,Ideal,F,SI1,182.058984
6113,0.53,Good,F,VS1,84.17714400000001
6114,0.43,Ideal,D,VS2,70.1298
6115,0.82,Premium,E,VS2,132.937984
6116,0.5,Premium,E,VS2,79.791264
6117,0.71,Premium,G,SI1,115.697162
6118,0.41,Premium,E,SI2,66.354048
6119,0.31,Good,D,SI1,51.083175
6120,1.5,Premium,F,VS2,241.358656
6121,0.4,Very Good,E,VVS1,65.71152
6122,0.8,Premium,I,SI1,130.16458
6123,0.91,Premium,E,SI1,147.54979200000002
6124,0.51,Ideal,D,VS2,84.04928000000001
6125,0.38,Ideal,E,VVS1,62.70495999999999
6126,0.55,Good,F,VS2,86.26402800000001
6127,0.72,Good,D,SI1,118.110175
6128,1.2,Good,E,SI2,194.550167
6129,0.38,Premium,H,VS2,60.88565300000001
6130,0.32,Very Good,D,SI1,52.94784000000001
6131,1.01,Very Good,D,SI1,164.903478
6132,0.53,Ideal,F,VS1,89.6553
6133,0.7,Very Good,F,VS2,109.792188
6134,1.54,Premium,H,VS2,250.43175
6135,0.3,Ideal,F,IF,48.90905999999999
6136,1.02,Very Good,E,I1,165.528456
6137,1.28,Good,J,SI1,205.00506
6138,0.7,Good,E,SI1,106.25895
6139,0.54,Very Good,I,SI1,88.349096
6140,0.71,Ideal,F,VS2,116.378592
6141,1.14,Ideal,H,VS1,189.432675
6142,1.27,Fair,H,SI2,200.627658
6143,0.33,Very Good,G,VVS2,53.092221
6144,1.75,Ideal,J,VS2,285.103674
6145,1.1,Very Good,F,VS2,175.62349999999998
6146,1.23,Ideal,H,IF,201.095892
6147,1.57,Ideal,E,SI2,256.804992
6148,0.35,Premium,G,VVS2,55.69536000000001
6149,1.64,Very Good,E,SI1,263.657325
6150,0.7,Very Good,F,SI1,113.80392
6151,0.42,Ideal,E,VVS1,68.515564
6152,1.15,Ideal,I,VS2,186.119496
6153,0.56,Ideal,D,VVS2,90.88227999999998
6154,0.3,Ideal,H,VVS1,49.71273
6155,0.53,Ideal,F,VVS2,88.556
6156,0.58,Ideal,I,VVS2,95.380944
6157,0.39,Ideal,D,VS1,64.55456700000002
6158,0.3,Ideal,F,VVS1,51.32565
6159,0.23,Ideal,F,VVS2,38.22392
6160,0.5,Ideal,E,VS2,82.73601
6161,0.3,Premium,G,VS1,49.16082599999999
6162,0.7,Ideal,E,SI1,113.604264
6163,1.0,Very Good,G,VVS2,157.94514
6164,1.12,Very Good,G,IF,185.96452
6165,2.48,Premium,I,SI1,393.852396
6166,1.06,Premium,D,SI2,174.91580299999998
6167,0.31,Ideal,G,VS1,52.70326699999999
6168,0.31,Premium,D,SI2,50.69055
6169,0.54,Ideal,E,SI2,89.88512
6170,0.34,Premium,H,VS1,54.147155000000005
6171,0.61,Premium,I,VS1,100.67365
6172,0.3,Ideal,F,VS2,48.84026
6173,0.33,Very Good,G,VS1,54.81904999999999
6174,1.03,Premium,E,SI1,170.0412
6175,1.52,Premium,H,VS2,245.63264
6176,1.13,Ideal,F,VVS2,186.183712
6177,0.61,Ideal,E,VS2,99.433152
6178,1.01,Premium,H,VS2,166.44383800000003
6179,0.7,Fair,G,SI1,116.45578
6180,0.41,Ideal,F,VS1,67.63007999999999
6181,1.52,Very Good,F,VS2,242.97788700000004
6182,0.51,Ideal,E,SI1,82.450432
6183,2.0,Premium,F,SI2,314.08542
6184,0.43,Ideal,F,VVS2,70.42020000000001
6185,0.26,Ideal,H,VS1,42.383964
6186,2.31,Very Good,I,SI1,372.469016
6187,0.31,Premium,G,VVS2,50.47833600000001
6188,0.7,Ideal,D,SI2,116.176896
6189,0.31,Premium,G,VVS1,49.621892
6190,0.24,Very Good,E,VVS2,38.24548
6191,0.4,Ideal,H,IF,65.6906
6192,1.73,Premium,F,SI2,271.4074
6193,0.64,Premium,F,SI1,105.179424
6194,0.32,Premium,G,VS2,53.30299
6195,0.7,Very Good,D,SI2,111.240032
6196,0.35,Ideal,I,VVS2,57.154557
6197,0.32,Premium,F,SI1,52.31954
6198,0.52,Ideal,D,VS2,85.16167200000001
6199,0.7,Good,E,SI1,113.86147499999998
6200,0.3,Ideal,F,VVS1,49.13787899999999
6201,2.0,Good,J,VS2,319.720752
6202,1.56,Ideal,I,SI1,254.217095
6203,0.3,Very Good,E,SI1,49.181006
6204,0.32,Premium,H,VS2,52.271730000000005
6205,2.2,Premium,H,SI2,359.54432
6206,1.02,Very Good,E,SI2,155.715112
6207,0.38,Ideal,E,VVS2,63.18977700000001
6208,1.71,Premium,H,SI1,280.635168
6209,0.52,Premium,G,VVS1,83.099331
6210,0.55,Very Good,E,VS2,88.51492
6211,0.52,Ideal,F,VS2,86.31696600000001
6212,1.23,Premium,F,SI2,204.720048
6213,0.73,Ideal,I,VS1,120.14293999999995
6214,0.4,Premium,E,VVS2,65.204469
6215,1.51,Good,I,VS2,239.683176
6216,0.32,Ideal,G,VVS1,53.507328000000015
6217,0.9,Premium,I,VS2,145.89590400000003
6218,0.63,Premium,E,VVS1,103.24331999999998
6219,1.73,Premium,J,SI1,280.3392
6220,0.78,Very Good,I,SI2,125.464068
6221,1.5,Premium,E,SI1,241.4178
6222,0.94,Very Good,H,SI2,151.165683
6223,1.37,Premium,J,VVS2,228.3228
6224,1.0,Very Good,G,SI2,160.619063
6225,1.02,Premium,H,SI1,163.254
6226,1.11,Very Good,H,VS1,179.12769500000005
6227,0.33,Very Good,G,VVS1,55.1151
6228,0.32,Ideal,G,VS1,53.09304
6229,1.24,Ideal,H,VS2,206.878137
6230,0.4,Ideal,D,VS2,65.4664
6231,0.32,Ideal,D,VVS2,52.778336
6232,0.54,Very Good,G,VS1,87.35232
6233,1.0,Good,E,SI1,161.22176199999998
6234,0.7,Very Good,E,SI2,111.5268
6235,0.4,Very Good,G,VS1,64.41808800000001
6236,1.0,Fair,G,SI2,155.52374999999998
6237,1.05,Very Good,G,SI2,171.14908799999998
6238,0.9,Premium,E,SI2,146.06858
6239,0.32,Premium,G,VS2,52.044174
6240,0.9,Very Good,G,SI1,145.516982
6241,1.4,Ideal,G,VS2,220.8624
6242,1.03,Premium,H,VS1,167.60196000000002
6243,1.12,Very Good,H,SI2,184.841041
6244,0.35,Premium,D,SI1,57.5586
6245,1.1,Premium,D,SI1,179.55826200000004
6246,1.01,Very Good,D,VS2,162.048
6247,0.5,Ideal,G,VVS2,80.96917499999999
6248,1.03,Ideal,G,SI2,170.36759999999995
6249,1.13,Very Good,F,VVS2,191.161872
6250,0.92,Premium,F,SI1,149.097132
6251,1.54,Ideal,G,VS2,253.34654399999997
6252,0.35,Ideal,H,IF,59.977483
6253,0.39,Very Good,G,SI1,64.44828
6254,0.27,Ideal,D,VVS1,43.941860000000005
6255,0.34,Ideal,E,VVS1,57.99611999999999
6256,0.32,Ideal,G,VVS1,52.226307000000006
6257,1.12,Ideal,F,SI1,184.391424
6258,0.24,Ideal,F,VVS2,39.419718
6259,0.57,Ideal,H,VS1,93.483108
6260,0.28,Good,E,IF,44.65462
6261,0.55,Ideal,E,VS2,90.195072
6262,0.55,Ideal,D,VVS2,89.64010800000001
6263,0.56,Premium,E,VS2,91.179432
6264,0.3,Very Good,G,VVS1,48.680775
6265,0.94,Premium,E,SI2,155.08147200000002
6266,1.07,Ideal,J,SI1,174.50649599999997
6267,0.7,Premium,G,SI1,114.56844
6268,0.34,Premium,G,VS2,55.39182
6269,0.77,Ideal,D,VS1,125.33625499999998
6270,1.0,Good,D,SI2,157.390896
6271,0.39,Ideal,E,VS2,63.35835000000001
6272,1.21,Very Good,H,VS1,192.840074
6273,0.59,Ideal,J,SI1,95.6934
6274,1.52,Premium,H,SI2,245.40556
6275,1.0,Premium,F,VS2,162.13989999999998
6276,1.0,Very Good,H,SI1,160.178832
6277,0.71,Ideal,D,SI2,115.33807999999998
6278,0.75,Premium,E,VS2,125.606412
6279,1.12,Very Good,I,VS2,185.09211000000005
6280,0.33,Ideal,G,IF,54.40926
6281,0.7,Very Good,G,VVS2,112.353969
6282,1.61,Premium,I,SI1,259.954144
6283,0.57,Very Good,G,VS1,95.463744
6284,0.46,Ideal,G,VVS1,76.44207899999999
6285,0.51,Ideal,G,VS1,82.64652
6286,0.5,Ideal,D,VS2,82.998664
6287,0.3,Very Good,D,VVS2,49.406823
6288,0.55,Ideal,E,VVS2,90.53835
6289,0.3,Ideal,G,VS2,48.40252
6290,1.02,Ideal,H,VS2,166.6672
6291,1.02,Ideal,E,SI2,167.07264
6292,0.7,Ideal,D,SI1,113.232249
6293,0.74,Very Good,E,VVS1,120.67484
6294,1.51,Good,G,VS2,242.20150399999997
6295,0.53,Ideal,F,SI2,89.31953399999999
6296,0.34,Ideal,H,VVS2,56.4322
6297,0.7,Good,E,SI2,115.2801
6298,0.72,Very Good,I,SI2,116.228763
6299,1.01,Fair,F,SI2,150.81681999999998
6300,0.7,Ideal,F,SI1,115.33807999999998
6301,1.7,Very Good,F,I1,273.541236
6302,0.9,Ideal,F,SI1,145.001472
6303,0.43,Ideal,F,VVS2,70.04224500000001
6304,0.7,Ideal,F,VS1,116.1017
6305,0.43,Premium,F,SI1,69.519824
6306,0.29,Very Good,E,VVS1,46.780839
6307,0.71,Ideal,G,SI1,118.5984
6308,0.28,Good,E,VS1,45.983808
6309,0.9,Good,F,SI2,141.51888000000002
6310,0.71,Very Good,G,VS2,114.438987
6311,1.02,Very Good,E,I1,165.362848
6312,1.19,Very Good,G,SI1,192.154941
6313,2.01,Premium,J,VS2,324.13365
6314,0.31,Ideal,G,IF,52.204124
6315,1.23,Ideal,I,SI2,199.01442
6316,0.31,Premium,G,VS1,51.92352
6317,0.7,Ideal,F,VS2,114.163456
6318,2.0,Good,I,VS2,324.882558
6319,1.6,Premium,E,SI2,258.54975
6320,0.34,Premium,H,SI1,54.876416
6321,0.31,Premium,D,SI2,50.900449
6322,1.22,Ideal,I,VS1,198.256125
6323,1.53,Very Good,I,SI1,244.45872
6324,0.5,Ideal,E,VVS2,80.81009999999999
6325,0.23,Very Good,E,VVS2,39.62618400000001
6326,0.81,Very Good,D,VVS2,127.978686
6327,0.71,Very Good,D,SI1,115.49454
6328,1.62,Premium,J,SI1,259.602432
6329,0.7,Good,G,VS2,112.32342
6330,0.36,Premium,G,IF,57.357954
6331,1.77,Very Good,I,VS2,291.84289200000006
6332,0.41,Ideal,F,VS2,66.47163600000002
6333,1.1,Very Good,H,SI1,177.72505099999998
6334,1.24,Ideal,F,VS1,202.590804
6335,0.71,Very Good,F,SI1,114.91956
6336,0.3,Ideal,E,SI1,50.17464
6337,0.58,Premium,H,SI1,96.925308
6338,0.85,Ideal,E,SI1,139.557288
6339,0.9,Ideal,F,SI2,147.66044
6340,1.2,Fair,I,I1,188.879285
6341,1.11,Very Good,E,SI1,178.48908
6342,1.3,Ideal,F,VVS2,213.14304
6343,0.32,Ideal,G,SI1,51.72332
6344,0.8,Very Good,E,SI1,127.92491
6345,0.58,Fair,F,SI2,94.881204
6346,1.24,Ideal,H,VS2,205.54486000000003
6347,0.43,Good,G,SI2,70.48392
6348,0.29,Premium,E,SI1,47.43446399999999
6349,0.4,Good,D,SI2,65.825518
6350,0.5,Ideal,F,IF,82.588896
6351,0.4,Ideal,D,VS2,66.03072
6352,0.42,Ideal,H,VS2,68.457844
6353,0.7,Very Good,H,SI1,114.922375
6354,0.52,Premium,G,VS1,82.80857200000001
6355,1.21,Ideal,F,VVS1,199.855857
6356,0.3,Good,E,SI1,48.359475
6357,0.42,Premium,F,SI1,69.37559199999998
6358,0.32,Ideal,D,VS2,53.286698
6359,1.1,Very Good,D,SI1,184.519632
6360,0.55,Ideal,G,VS1,92.026956
6361,0.47,Fair,I,VS2,77.10734500000002
6362,0.3,Ideal,H,IF,48.84026
6363,1.01,Good,H,SI1,160.78080000000003
6364,0.7,Very Good,D,SI2,114.84018
6365,0.31,Ideal,D,SI1,51.278891
6366,1.0,Good,G,VS1,162.64151199999998
6367,0.5,Ideal,G,VS2,82.02980800000002
6368,1.2,Premium,G,SI2,188.81688000000003
6369,0.7,Very Good,G,VS1,113.402838
6370,0.53,Ideal,H,IF,89.40554999999999
6371,1.01,Premium,E,VS1,162.574944
6372,1.22,Premium,I,VS1,198.51048000000003
6373,1.7,Ideal,E,SI2,270.312588
6374,0.41,Very Good,H,VVS1,68.142789
6375,0.25,Very Good,F,VVS1,41.48544
6376,0.91,Premium,E,SI2,146.7165
6377,0.42,Ideal,E,VS1,69.155856
6378,0.5,Ideal,H,IF,83.87032500000001
6379,1.16,Good,F,SI2,188.09415
6380,0.32,Premium,F,VS2,52.509600000000006
6381,0.31,Ideal,D,VS1,50.667495
6382,0.4,Premium,D,SI1,63.62625
6383,0.59,Fair,G,I1,92.44976
6384,1.51,Premium,H,VS2,240.6768
6385,1.26,Premium,I,VS2,205.790432
6386,0.93,Good,D,SI2,148.60737
6387,0.3,Premium,D,SI1,49.252956
6388,1.59,Very Good,H,SI1,258.56864
6389,0.33,Good,D,VS2,53.333280000000016
6390,1.3,Good,J,VS2,207.62514
6391,0.32,Ideal,G,IF,53.647556
6392,0.35,Ideal,D,SI1,57.886362000000005
6393,0.35,Ideal,D,VS1,58.77888300000001
6394,0.51,Very Good,G,VS1,82.15845
6395,0.25,Premium,H,VVS1,40.616972
6396,0.6,Very Good,G,VVS2,98.158368
6397,1.5,Very Good,D,SI1,237.57996000000003
6398,2.05,Very Good,I,SI2,349.85600000000005
6399,1.02,Ideal,G,SI2,161.088705
6400,1.01,Ideal,H,VS1,167.235392
6401,1.71,Very Good,D,SI2,272.674582
6402,0.5,Good,G,VVS2,83.09532
6403,1.7,Premium,I,SI1,277.127928
6404,1.13,Premium,H,VS2,182.192992
6405,0.78,Ideal,G,VS2,127.077928
6406,0.92,Good,D,SI1,145.65751200000005
6407,0.5,Good,D,SI1,79.114815
6408,1.02,Premium,G,SI1,167.046615
6409,1.22,Ideal,G,VS2,199.418925
6410,1.53,Premium,G,SI1,245.58676
6411,0.3,Premium,G,VVS2,49.68352499999999
6412,1.05,Very Good,I,VS2,172.69076999999996
6413,0.32,Very Good,J,SI1,52.484796
6414,0.91,Good,G,SI2,139.41136
6415,0.27,Ideal,I,VS1,44.75526000000001
6416,0.75,Very Good,F,SI1,124.224408
6417,0.31,Very Good,G,SI1,50.525904
6418,0.24,Premium,E,VVS1,39.922792
6419,0.79,Very Good,D,SI2,127.36035
6420,0.52,Premium,E,VS2,84.07600799999999
6421,1.56,Premium,I,VVS2,254.12620500000003
6422,1.01,Very Good,D,SI2,161.18784000000002
6423,0.32,Ideal,G,SI1,52.39026
6424,2.02,Very Good,H,SI2,333.502668
6425,0.32,Very Good,D,VVS2,54.33395
6426,0.3,Premium,F,SI2,47.72792499999999
6427,0.51,Ideal,D,VS2,84.237678
6428,1.1,Premium,J,SI2,181.705446
6429,0.43,Very Good,E,SI2,69.893856
6430,1.02,Premium,E,SI2,170.84180400000002
6431,0.7,Premium,G,VS1,110.894244
6432,0.33,Premium,I,VS2,54.08865
6433,0.37,Ideal,E,SI1,62.15508
6434,0.48,Good,J,SI1,75.47525999999999
6435,0.33,Ideal,D,VS2,55.51739999999999
6436,0.35,Ideal,D,SI1,57.137796
6437,0.9,Good,I,IF,140.68438999999998
6438,0.3,Very Good,E,VS2,48.38433600000001
6439,1.0,Good,F,SI1,163.7762
6440,1.09,Premium,G,VS2,177.31560000000002
6441,0.51,Premium,D,VS2,81.74031000000001
6442,1.31,Premium,G,SI1,212.84288999999995
6443,0.57,Very Good,D,SI2,92.55495999999998
6444,1.01,Very Good,H,SI1,163.37344000000002
6445,0.52,Very Good,F,SI1,85.458618
6446,0.71,Very Good,G,VS1,122.80086
6447,1.01,Good,F,SI2,168.10620799999998
6448,2.0,Ideal,I,SI1,323.81608
6449,0.33,Very Good,G,VVS2,53.54774000000001
6450,0.7,Good,E,VS2,116.6607
6451,0.41,Premium,G,SI1,65.082192
6452,1.28,Ideal,G,VS1,208.966176
6453,0.62,Premium,H,VVS1,101.616606
6454,0.5,Very Good,F,VS1,81.997355
6455,0.74,Ideal,J,VS1,122.304972
6456,1.02,Ideal,E,VVS1,165.3792
6457,0.51,Good,D,SI2,85.18833
6458,1.51,Good,I,VS2,236.71637
6459,0.38,Good,F,VS2,64.34828399999999
6460,0.23,Very Good,D,VVS2,37.435122
6461,1.56,Premium,G,VS1,257.74662900000004
6462,0.54,Very Good,E,SI1,87.5706
6463,0.31,Premium,G,VS2,50.28998400000001
6464,0.38,Very Good,H,VS2,60.88565300000001
6465,1.0,Very Good,F,VS2,165.4191
6466,0.4,Ideal,F,VVS2,65.99976000000001
6467,2.03,Ideal,F,SI2,335.33299800000003
6468,0.62,Good,G,VS1,99.577521
6469,0.3,Premium,G,VS1,49.039848000000006
6470,0.71,Premium,F,VS1,114.594508
6471,0.3,Premium,E,SI1,48.158768
6472,0.36,Premium,F,VS2,57.78933599999999
6473,0.53,Ideal,E,VVS1,87.505222
6474,2.07,Very Good,H,SI2,335.09376
6475,1.24,Ideal,I,SI1,202.74408
6476,0.62,Very Good,F,VS2,99.759888
6477,0.37,Premium,D,VS1,59.830848
6478,1.2,Very Good,H,SI1,194.44464
6479,1.03,Ideal,G,VS1,169.6149
6480,0.38,Ideal,D,VVS1,62.85730500000001
6481,0.5,Ideal,F,VVS2,81.26185
6482,0.71,Very Good,J,SI2,119.691648
6483,1.05,Ideal,G,VS1,172.48334400000002
6484,0.7,Premium,G,VVS2,111.408129
6485,1.01,Premium,I,SI1,164.86400000000003
6486,0.32,Good,F,VVS1,52.29150599999999
6487,0.58,Very Good,E,VS1,95.73717999999998
6488,0.7,Ideal,D,SI1,115.5704
6489,0.44,Ideal,E,VVS1,73.79262
6490,0.5,Very Good,F,SI1,81.002376
6491,0.52,Ideal,E,VS1,86.13072
6492,1.21,Premium,J,VS2,197.096725
6493,0.32,Ideal,D,VS2,53.79516
6494,1.02,Premium,G,VS1,169.18781
6495,0.24,Ideal,E,VVS1,39.921816
6496,0.35,Very Good,G,VVS1,57.765708
6497,0.75,Very Good,H,SI2,122.694153
6498,0.71,Ideal,F,SI1,115.173555
6499,0.33,Premium,I,VS1,53.98329600000001
6500,0.52,Ideal,G,SI1,86.091082
6501,0.7,Premium,F,VS1,116.3225
6502,0.5,Ideal,G,VVS2,83.42330500000001
6503,0.73,Fair,F,I1,116.44415200000002
6504,2.09,Premium,H,SI2,341.83116600000005
6505,0.41,Ideal,G,IF,67.207392
6506,0.71,Good,G,IF,117.73860000000002
6507,0.6,Very Good,G,SI1,97.046552
6508,0.38,Premium,I,VS1,61.806512000000005
6509,1.5,Good,H,VS2,234.467604
6510,0.71,Ideal,F,VS1,116.30361599999998
6511,1.68,Premium,F,SI1,276.161384
6512,1.01,Very Good,D,SI2,165.220314
6513,1.01,Good,G,SI1,159.15529600000002
6514,0.4,Premium,E,VS2,65.6906
6515,0.3,Very Good,G,VS1,49.98672
6516,0.7,Very Good,F,SI1,114.72548700000002
6517,1.24,Ideal,G,VVS2,201.864704
6518,1.35,Ideal,H,VS2,222.381135
6519,2.01,Premium,H,VS2,314.97379
6520,1.01,Premium,E,SI2,163.92831400000003
6521,1.02,Ideal,E,VVS2,170.72574999999998
6522,1.5,Premium,H,SI2,237.700001
6523,1.0,Ideal,D,VVS1,167.13951
6524,2.01,Premium,J,VVS1,319.545
6525,0.51,Very Good,E,VS1,84.46048
6526,0.42,Ideal,E,VVS1,68.942896
6527,0.4,Ideal,G,VVS2,65.6906
6528,1.51,Very Good,J,VS2,245.08575
6529,0.5,Ideal,G,VVS2,82.16464500000001
6530,0.7,Premium,G,I1,108.762048
6531,0.71,Good,H,SI1,113.35464
6532,0.84,Fair,G,VS1,143.63337600000003
6533,0.7,Premium,E,VS1,113.72495999999998
6534,0.3,Very Good,E,VVS2,48.03365699999999
6535,1.53,Premium,G,VS1,248.51864
6536,1.13,Ideal,G,SI1,188.4168
6537,0.31,Premium,G,VVS2,51.92535899999999
6538,1.51,Good,G,VS2,237.096524
6539,2.17,Premium,G,SI2,353.06752000000006
6540,0.9,Very Good,F,VS2,143.158522
6541,0.7,Very Good,H,SI1,114.12539999999998
6542,0.71,Very Good,H,VS2,114.12824
6543,1.0,Very Good,F,VS2,162.48192
6544,0.77,Ideal,E,SI1,125.930871
6545,0.4,Very Good,F,SI1,64.8882
6546,1.41,Premium,H,VS2,227.29603200000005
6547,0.26,Very Good,F,SI1,43.63923200000001
6548,0.23,Ideal,E,VVS2,38.63277600000001
6549,1.13,Ideal,G,VS2,182.85904
6550,0.6,Very Good,D,VS2,97.751667
6551,0.37,Premium,E,SI1,60.69816
6552,0.38,Ideal,H,VVS2,63.702536
6553,0.31,Ideal,E,VS2,51.53104
6554,1.44,Premium,I,I1,233.472778
6555,0.83,Good,G,SI2,133.14672000000002
6556,1.06,Very Good,E,VVS2,172.79564799999997
6557,0.52,Very Good,H,SI1,84.505198
6558,1.51,Ideal,H,SI1,249.039576
6559,0.33,Very Good,G,VS1,55.6083
6560,0.32,Good,H,SI1,52.89813600000001
6561,0.88,Ideal,H,SI1,143.345759
6562,0.47,Premium,G,SI1,77.781308
6563,0.36,Premium,G,SI2,59.52168
6564,0.71,Very Good,I,VVS1,115.5312
6565,1.02,Premium,G,VS2,164.143434
6566,1.61,Very Good,I,SI2,258.999
6567,0.51,Ideal,G,VS1,81.93024000000001
6568,1.31,Very Good,G,VVS2,208.36137600000004
6569,1.18,Very Good,H,SI1,194.617696
6570,0.54,Ideal,D,VS2,87.85632000000001
6571,1.0,Good,E,SI2,158.901864
6572,0.71,Very Good,G,VS1,117.29203199999998
6573,0.41,Very Good,F,VVS1,67.57492500000001
6574,0.71,Premium,F,SI2,114.40926000000002
6575,0.34,Premium,E,SI2,56.766255
6576,1.7,Very Good,I,VS1,277.758312
6577,0.52,Premium,G,SI2,87.24144000000001
6578,0.51,Ideal,E,VS2,83.64836000000001
6579,1.55,Good,H,VS2,251.640396
6580,0.9,Good,F,VS2,145.79682
6581,1.16,Ideal,G,IF,192.383107
6582,0.41,Ideal,D,SI2,67.646082
6583,1.06,Premium,G,VS2,177.15519999999998
6584,0.74,Ideal,G,VS1,122.148
6585,0.29,Very Good,F,VVS1,48.31692
