id,carat,cut,color,clarity,price,size
25575,0.42,Premium,D,SI2,6.551,68.82556799999999
25576,0.32,Premium,G,VS2,6.33,51.487676
25577,0.9,Very Good,H,SI1,8.128,145.89590400000003
25578,1.5,Premium,F,VS1,9.728,243.022065
25579,0.31,Ideal,F,VVS1,6.733,52.061888
25580,0.39,Ideal,F,VS1,6.911,63.380660000000006
25581,1.82,Ideal,F,SI1,9.668,295.36416
25582,0.43,Ideal,D,VS2,6.962,69.232254
25583,1.01,Good,D,SI1,8.62,163.64376000000001
25584,0.3,Ideal,H,VS1,6.265,48.977
25585,0.43,Ideal,I,IF,7.029,70.2765
25586,0.6,Ideal,G,VVS2,7.692,98.54635499999999
25587,1.7,Very Good,G,VS1,9.623,277.290744
25588,0.36,Ideal,D,VS2,6.748,59.717277
25589,1.18,Ideal,I,SI1,8.548,193.526543
25590,0.3,Very Good,H,VVS1,6.447,50.79668999999999
25591,0.32,Ideal,H,VVS1,6.562,53.69637
25592,0.61,Very Good,G,SI1,7.345,97.35989999999998
25593,0.56,Ideal,H,VS1,7.447,92.15504999999999
25594,0.54,Ideal,G,VS1,7.579,89.998128
25595,1.51,Ideal,J,SI1,9.092,243.85977
25596,1.59,Premium,I,VS2,9.232,263.61496600000004
25597,1.7,Premium,I,VS2,9.274,269.26187200000004
25598,0.38,Premium,D,SI2,6.7,61.27787199999999
25599,0.41,Ideal,H,IF,7.003,68.570766
25600,0.79,Good,J,VS2,7.625,130.38877799999997
25601,0.3,Ideal,F,IF,6.787,48.5673
25602,1.0,Ideal,F,SI2,8.342,162.44712
25603,1.62,Ideal,H,VS2,9.437,260.218728
25604,0.74,Ideal,I,VS1,7.867,122.247552
25605,1.0,Premium,G,VS2,8.58,156.53646899999998
25606,1.21,Good,I,SI1,8.566,185.95691399999998
25607,0.71,Ideal,E,VS1,8.15,116.592175
25608,0.53,Very Good,D,SI1,7.363,88.306458
25609,0.58,Ideal,G,VS1,7.593,94.24566
25610,0.32,Ideal,F,VS1,6.574,53.092220999999995
25611,1.39,Premium,G,VS2,9.091,227.61748799999998
25612,0.9,Good,I,VS2,8.059,142.00174800000002
25613,0.39,Very Good,E,VVS2,6.878,63.027432
25614,0.42,Ideal,G,VVS2,7.006,68.39339000000001
25615,0.57,Very Good,F,SI1,7.246,93.257472
25616,0.7,Premium,H,SI1,7.544,114.886674
25617,1.05,Ideal,I,VVS2,8.688,174.98275199999998
25618,1.01,Good,G,VS2,8.648,163.81440000000003
25619,0.33,Ideal,D,SI1,6.659,53.87012899999999
25620,0.36,Ideal,E,SI1,6.697,58.379922
25621,0.51,Ideal,H,VS1,7.271,84.90496000000002
25622,1.0,Ideal,F,SI1,8.556,163.978056
25623,2.11,Premium,H,VS2,9.705,347.89248
25624,2.12,Ideal,J,SI1,9.582,343.75275
25625,0.34,Premium,F,SI1,6.339,55.89432
25626,1.23,Very Good,D,SI1,8.997,199.01015999999998
25627,0.26,Ideal,H,SI1,5.984,43.34848
25628,0.71,Ideal,D,SI1,7.924,114.89020399999998
25629,0.5,Premium,D,VS2,7.469,81.14995200000001
25630,2.01,Ideal,F,SI2,9.746,326.52088000000003
25631,0.53,Ideal,E,VS2,7.496,86.69248
25632,0.4,Ideal,G,IF,7.089,65.794518
25633,0.9,Very Good,H,VS1,8.299,146.08709500000003
25634,1.27,Premium,G,SI1,8.872,206.84392400000002
25635,1.76,Premium,G,VS2,9.734,287.236044
25636,1.5,Fair,E,SI1,9.317,238.16160000000002
25637,1.11,Premium,G,SI1,8.572,181.174292
25638,0.55,Very Good,E,SI1,7.231,89.91938999999999
25639,0.43,Very Good,F,VS2,6.808,68.909984
25640,0.35,Good,J,SI1,6.014,58.301100000000005
25641,2.01,Ideal,F,SI2,9.82,326.025
25642,0.76,Ideal,H,VVS1,8.138,123.11977200000001
25643,1.34,Ideal,I,VVS2,8.997,218.04940499999998
25644,0.9,Good,H,SI1,7.998,140.94927
25645,1.71,Premium,G,VS2,9.543,284.91925000000003
25646,2.01,Ideal,H,SI1,9.764,329.053725
25647,0.9,Good,H,SI2,8.044,142.45168399999997
25648,0.91,Very Good,F,SI1,8.34,146.74974799999998
25649,0.55,Ideal,D,VS2,7.564,89.81280000000001
25650,1.2,Very Good,G,SI2,8.399,196.96695499999998
25651,0.55,Ideal,E,VS2,7.477,93.949317
25652,0.4,Ideal,G,VS2,6.888,64.53006
25653,0.9,Good,I,VS2,8.131,141.533118
25654,0.9,Good,G,VS2,8.243,142.48601599999998
25655,1.14,Premium,F,SI2,8.389,179.517024
25656,0.32,Ideal,E,VS2,6.802,52.419024000000014
25657,0.3,Ideal,E,VS2,6.402,50.014964
25658,1.73,Premium,G,VS1,9.382,275.277834
25659,1.51,Fair,H,VS1,9.329,254.717631
25660,0.54,Ideal,G,VS1,7.454,88.68772500000001
25661,0.27,Very Good,E,VS1,6.153,44.454800000000006
25662,2.02,Very Good,H,SI1,9.811,324.12259
25663,0.52,Ideal,G,VS1,7.504,85.11523199999999
25664,0.99,Fair,J,I1,7.55,150.97683
25665,2.07,Ideal,J,VS2,9.35,340.58207999999996
25666,0.5,Very Good,E,SI1,7.194,81.902172
25667,0.41,Ideal,F,VVS1,7.094,68.53292499999999
25668,1.12,Premium,G,VS2,8.821,187.07069999999996
25669,1.54,Ideal,G,VS2,9.554,253.30321800000002
25670,0.9,Good,E,VS2,8.429,145.42105500000002
25671,1.61,Ideal,G,VS1,9.745,260.08932400000003
25672,1.65,Ideal,G,VS1,9.634,271.19231999999994
25673,0.84,Ideal,G,VS1,8.383,138.92604
25674,1.01,Good,F,VS2,8.746,155.7738
25675,0.67,Very Good,I,IF,7.633,108.963075
25676,0.3,Ideal,G,VVS2,6.528,49.756364
25677,0.3,Ideal,G,SI1,6.045,49.251888
25678,0.37,Ideal,D,SI1,6.466,61.65621
25679,1.02,Ideal,D,SI1,8.569,168.69781500000002
25680,1.4,Very Good,D,SI2,9.02,229.20878400000004
25681,0.54,Ideal,F,VS2,7.488,89.157024
25682,0.4,Very Good,D,SI2,6.433,63.979104
25683,0.27,Very Good,F,VVS1,6.404,43.982848000000004
25684,0.3,Ideal,F,VVS1,6.948,50.522007
25685,0.82,Very Good,E,VS2,8.2,131.251644
25686,0.3,Ideal,D,VS2,6.815,50.084034
25687,0.81,Ideal,I,SI2,7.777,130.71359999999999
25688,1.61,Ideal,F,VS2,9.644,264.22723199999996
25689,1.51,Premium,H,SI2,8.991,242.97489699999997
25690,0.75,Very Good,H,SI2,7.646,121.43715099999999
25691,0.4,Very Good,E,SI2,6.501,64.109448
25692,1.01,Premium,D,SI1,8.466,159.72138
25693,1.01,Ideal,F,VS1,8.971,166.28040000000001
25694,0.59,Ideal,I,VVS1,7.516,97.14397
25695,0.31,Very Good,H,VS1,6.548,50.40921600000001
25696,1.01,Good,F,VS1,8.632,159.464272
25697,0.52,Premium,D,SI1,7.244,85.17412800000001
25698,1.51,Good,E,SI1,9.349,232.49952
25699,0.32,Ideal,G,VS2,6.579,52.658112
25700,2.01,Good,E,SI1,9.622,324.1312
25701,0.93,Ideal,F,SI2,8.279,149.81625
25702,1.08,Very Good,E,SI2,8.488,176.26049999999998
25703,0.5,Ideal,E,VS2,7.478,84.35826000000002
25704,0.26,Ideal,G,IF,6.474,42.811815
25705,0.34,Ideal,G,VVS1,6.701,56.35084
25706,0.9,Very Good,E,VS2,8.327,144.60011999999998
25707,1.02,Good,F,SI2,8.338,158.03625
25708,0.31,Ideal,G,VS1,6.687,50.97276000000001
25709,0.75,Very Good,D,SI1,7.923,121.7275
25710,0.71,Ideal,J,VS2,7.627,116.35125
25711,0.72,Ideal,H,VVS1,8.031,117.4173
25712,1.47,Very Good,J,VS2,8.819,233.6013
25713,0.56,Ideal,G,VVS1,7.597,91.85397299999998
25714,2.02,Very Good,I,VS2,9.59,330.095365
25715,0.45,Premium,I,SI2,6.721,73.69766399999999
25716,0.32,Premium,H,VS1,6.51,51.797610000000006
25717,0.71,Fair,F,VS1,7.904,115.347456
25718,0.55,Very Good,F,VS1,7.588,91.4628
25719,1.43,Fair,E,SI2,8.714,227.5182
25720,1.0,Premium,F,SI2,8.332,164.911656
25721,0.44,Premium,G,VS2,6.969,72.66896000000001
25722,0.9,Premium,G,VS2,8.357,145.80043999999998
25723,0.31,Ideal,G,IF,6.896,51.105402
25724,1.42,Ideal,G,VS2,9.281,230.82416500000002
25725,0.41,Premium,D,VVS1,7.253,66.276765
25726,1.68,Ideal,I,VS2,9.287,269.3288
25727,0.48,Very Good,F,VS2,7.132,80.255105
25728,0.53,Premium,H,SI2,7.015,86.334024
25729,0.3,Ideal,H,VS1,6.515,48.47304
25730,1.56,Good,J,VS2,9.0,250.87296
25731,1.21,Ideal,E,IF,9.762,198.187344
25732,1.01,Premium,G,SI1,8.375,156.92054399999998
25733,2.01,Very Good,H,SI1,9.806,340.97764799999993
25734,0.5,Ideal,F,VS1,7.435,83.544615
25735,0.3,Very Good,G,IF,6.611,50.29991999999999
25736,0.58,Ideal,D,SI2,7.202,93.89268000000001
25737,0.71,Good,J,VS2,7.561,114.85044
25738,0.4,Ideal,H,VVS1,6.817,64.50163199999999
25739,1.15,Ideal,I,SI1,8.502,187.915244
25740,1.01,Ideal,F,SI1,8.511,163.8384
25741,0.92,Very Good,J,SI1,8.061,149.145648
25742,0.38,Ideal,F,VVS1,7.056,63.66721900000002
25743,0.33,Ideal,E,SI1,6.361,54.48313
25744,1.27,Very Good,J,SI1,8.561,208.73318399999997
25745,0.31,Ideal,E,VVS1,6.791,52.345817999999994
25746,0.73,Very Good,D,SI1,7.94,118.11198
25747,0.7,Premium,H,VVS1,7.952,117.05367000000001
25748,1.21,Ideal,F,SI1,8.902,194.7044
25749,1.04,Ideal,H,SI2,8.382,171.3153
25750,0.71,Good,J,SI1,7.47,110.18152200000002
25751,1.27,Ideal,I,SI2,8.548,207.58339199999998
25752,1.51,Ideal,G,VS2,9.461,249.76125
25753,0.31,Ideal,D,VS1,6.641,51.915600000000005
25754,0.36,Very Good,E,SI2,6.155,58.79481599999999
25755,0.41,Ideal,E,SI2,6.438,67.91423999999999
25756,1.02,Premium,H,SI2,8.22,166.698315
25757,0.7,Premium,H,SI1,7.685,130.92121
25758,0.31,Very Good,H,VS1,6.299,50.878688
25759,0.53,Ideal,D,VVS1,7.913,86.13072
25760,0.31,Ideal,G,IF,6.792,51.56054999999999
25761,1.01,Ideal,J,SI2,8.318,167.59795
25762,0.3,Premium,F,VS1,6.489,48.07374
25763,1.08,Ideal,G,SI2,8.249,180.33467399999998
25764,0.9,Good,H,SI2,8.044,138.956526
25765,0.8,Premium,D,SI1,8.079,130.96750799999998
25766,0.56,Ideal,G,VS1,7.516,93.0228
25767,1.08,Ideal,H,SI1,8.392,177.08063999999996
25768,0.38,Very Good,E,VS2,6.764,62.379991999999994
25769,0.41,Ideal,H,SI1,6.962,67.4016
25770,0.79,Ideal,E,VS2,8.19,128.48576400000002
25771,1.25,Very Good,E,VS2,9.088,203.99436
25772,0.76,Ideal,D,VS2,8.086,123.545862
25773,0.79,Ideal,F,SI1,8.059,131.457932
25774,2.26,Premium,H,SI2,9.539,365.547
25775,0.97,Very Good,I,VS2,8.299,157.121684
25776,0.3,Ideal,D,VVS2,6.702,49.96944
25777,1.29,Ideal,H,SI1,8.819,210.040272
25778,0.73,Very Good,I,SI2,7.646,118.52532500000001
25779,0.7,Ideal,E,SI2,7.805,112.96383999999999
25780,0.31,Premium,E,VS2,6.771,50.574833
25781,1.12,Ideal,G,I1,8.28,186.71712000000002
25782,0.34,Ideal,E,SI1,6.39,55.545790000000004
25783,1.26,Very Good,H,VS2,8.932,206.41888799999998
25784,1.5,Ideal,F,VS2,9.445,242.02927
25785,1.51,Ideal,G,VS2,9.485,243.13016
25786,0.3,Premium,E,VS2,6.738,49.55212800000001
25787,0.56,Ideal,G,VS2,7.437,92.56291200000001
25788,0.93,Premium,H,SI1,8.201,151.514064
25789,1.0,Good,H,SI2,8.292,157.962618
25790,0.73,Premium,G,VS1,7.952,119.549784
25791,0.76,Ideal,I,VS2,7.844,124.096496
25792,0.7,Very Good,F,SI1,7.784,113.12217
25793,1.25,Very Good,H,VS2,8.886,197.90334800000002
25794,1.01,Premium,F,VVS1,8.972,162.406965
25795,1.03,Ideal,E,SI2,8.318,166.4096
25796,0.3,Ideal,E,VVS1,6.759,48.88402
25797,0.39,Fair,E,SI1,6.399,60.9444
25798,0.3,Very Good,H,VVS1,6.708,50.524544
25799,1.15,Very Good,D,SI1,8.688,187.68126000000004
25800,0.75,Very Good,F,SI2,7.655,127.141344
25801,0.71,Premium,G,SI1,7.688,116.179245
25802,0.24,Ideal,E,VVS1,6.519,39.556062000000004
25803,0.3,Ideal,H,VS1,6.265,48.158767999999995
25804,0.57,Ideal,G,VS1,7.571,95.41097
25805,0.3,Ideal,G,VVS2,6.778,49.756364
25806,0.71,Ideal,H,VVS1,7.979,116.88192000000001
25807,1.41,Premium,D,VVS2,9.754,232.11770400000003
25808,1.51,Very Good,E,SI1,9.411,249.204429
25809,1.23,Very Good,J,VS2,8.509,196.1091
25810,0.7,Very Good,G,SI2,7.658,115.82057999999999
25811,0.38,Ideal,F,VS2,6.933,61.12526
25812,0.51,Ideal,E,VS2,7.537,84.847455
25813,0.3,Premium,E,VVS2,6.671,49.871808
25814,1.24,Very Good,I,VS1,8.818,209.63712
25815,0.81,Very Good,F,SI2,7.987,131.03328000000002
25816,1.22,Very Good,H,I1,8.206,196.67436
25817,1.15,Very Good,D,SI2,8.554,182.02285800000004
25818,0.29,Ideal,G,IF,6.581,47.881547999999995
25819,1.61,Premium,F,VS2,9.605,260.215956
25820,0.7,Very Good,F,VS1,7.941,112.3185
25821,0.78,Ideal,G,SI1,8.008,128.23261499999998
25822,0.73,Premium,I,VVS2,7.832,118.81830400000001
25823,0.43,Premium,F,SI1,6.924,69.29815199999999
25824,1.01,Good,E,SI1,8.563,167.63207999999997
25825,0.31,Ideal,F,VVS1,6.825,50.62176
25826,0.88,Very Good,F,VVS2,8.528,141.487143
25827,0.63,Ideal,G,VS2,7.765,106.0528
25828,0.7,Ideal,F,SI1,7.71,115.53759
25829,0.55,Ideal,F,VS2,7.437,90.680296
25830,1.45,Premium,H,VS2,9.129,239.58883200000002
25831,0.51,Premium,F,VS1,7.586,81.35017800000001
25832,0.51,Fair,H,VS1,7.118,88.42176
25833,0.83,Ideal,H,SI1,7.943,136.2624
25834,0.58,Very Good,G,VVS2,7.611,93.192022
25835,0.4,Premium,E,VS2,6.816,64.07275
25836,0.4,Premium,G,SI1,6.733,63.851592000000004
25837,0.81,Very Good,F,SI2,7.953,130.85212800000002
25838,0.3,Premium,H,VS2,6.41,49.27541999999999
25839,0.3,Premium,G,VS1,6.405,49.59792
25840,0.5,Good,G,IF,7.641,83.11896
25841,2.2,Ideal,I,SI1,9.792,364.629006
25842,0.54,Ideal,I,VS1,7.103,90.60349999999998
25843,1.51,Good,I,SI1,8.886,236.95416
25844,0.3,Very Good,H,VS2,6.125,48.5673
25845,0.31,Ideal,G,VVS2,6.561,51.45624
25846,0.51,Ideal,G,VS1,7.485,83.13076199999999
25847,1.32,Good,E,SI1,8.829,211.171968
25848,0.34,Premium,I,VVS2,6.39,54.94637500000001
25849,0.53,Very Good,D,VS2,7.378,85.0986
25850,0.58,Ideal,F,VS2,7.49,95.02537199999999
25851,1.05,Good,E,SI1,8.492,165.95297699999998
25852,0.9,Good,H,VS1,8.312,141.53373100000002
25853,0.38,Premium,I,VS2,6.525,61.33536
25854,0.56,Premium,G,SI1,7.16,91.011276
25855,0.32,Ideal,F,VS2,6.4,53.77113000000001
25856,0.34,Good,E,VS2,6.704,80.93316000000002
25857,0.71,Very Good,D,VS2,8.049,113.07168
25858,0.32,Ideal,G,SI1,6.168,52.014689999999995
25859,0.73,Ideal,G,VS1,8.186,121.54778999999998
25860,0.32,Ideal,H,IF,6.702,53.018784000000004
25861,0.9,Good,G,SI1,8.181,146.264748
25862,0.38,Ideal,G,SI1,6.46,64.16604
25863,1.04,Good,J,SI2,8.139,170.480618
25864,0.55,Ideal,E,VS1,7.57,92.025648
25865,2.01,Very Good,I,VS2,9.704,329.201646
25866,0.65,Good,G,SI1,7.511,108.850872
25867,2.09,Very Good,F,SI2,9.731,333.70418400000005
25868,0.81,Premium,G,VS2,8.069,129.929184
25869,1.1,Very Good,I,SI1,8.442,176.530626
25870,1.54,Premium,G,VS2,9.495,251.4348
25871,0.3,Ideal,E,VS2,6.738,48.953841999999995
25872,0.7,Very Good,E,SI2,7.707,110.30382000000002
25873,1.62,Premium,I,VS2,9.275,265.58504
25874,1.21,Premium,G,VS2,8.917,198.2472
25875,0.85,Fair,H,I1,7.131,135.47690000000003
25876,2.04,Premium,D,SI2,9.733,329.51621700000004
25877,0.41,Very Good,F,IF,7.18,66.89235000000001
25878,0.31,Premium,E,SI1,6.548,51.416976000000005
25879,0.3,Ideal,D,VS2,6.565,49.19520199999999
25880,1.54,Premium,H,IF,9.409,248.83883999999998
25881,0.7,Good,H,VVS2,7.814,111.86564400000002
25882,0.3,Ideal,F,IF,6.787,51.279703999999995
25883,1.01,Good,J,SI1,8.257,169.009308
25884,0.43,Premium,F,VS1,7.029,70.87663799999999
25885,0.41,Very Good,I,SI2,6.54,66.33016
25886,1.08,Premium,D,VS2,8.965,177.488415
25887,1.78,Premium,H,SI2,9.329,291.450497
25888,1.04,Good,F,SI2,8.356,172.28187599999998
25889,0.58,Ideal,F,VS1,7.708,94.95561600000002
25890,2.52,Premium,H,SI2,9.771,410.04753600000004
25891,0.23,Good,F,VVS1,6.157,37.039464
25892,1.51,Ideal,I,VVS2,9.289,246.9306
25893,0.53,Ideal,D,SI1,7.397,88.62307200000001
25894,2.0,Good,H,SI1,9.767,324.153788
25895,1.5,Premium,H,SI1,9.18,248.058531
25896,1.1,Very Good,I,SI1,8.42,175.411302
25897,2.03,Ideal,G,SI2,9.439,327.983162
25898,1.01,Premium,G,VVS2,8.944,169.62976799999998
25899,1.02,Fair,H,I1,8.006,159.05792
25900,0.37,Ideal,G,IF,6.962,61.257279999999994
25901,0.38,Ideal,F,SI2,6.4,61.87104
25902,0.4,Very Good,G,VS2,6.942,65.54808
25903,1.01,Good,D,VS1,8.896,159.259655
25904,1.34,Very Good,H,SI1,8.941,214.128252
25905,1.12,Ideal,J,SI1,8.485,181.7046
25906,0.28,Very Good,E,VVS2,6.299,47.72397999999999
25907,0.31,Ideal,H,VS1,6.299,51.397318000000006
25908,0.59,Very Good,F,SI1,7.281,95.597814
25909,1.02,Premium,E,SI1,8.64,170.316081
25910,0.38,Premium,F,VVS1,7.09,64.65984
25911,0.31,Ideal,F,VS2,6.687,50.200779999999995
25912,0.74,Very Good,E,SI2,7.878,125.60925999999999
25913,0.4,Ideal,G,SI1,6.988,66.29334399999999
25914,0.72,Very Good,D,VS1,8.194,120.45735
25915,0.42,Ideal,I,VS2,6.986,69.31717
25916,0.3,Ideal,F,VS2,6.405,49.297779999999996
25917,0.33,Ideal,G,VVS2,6.593,54.74739200000001
25918,0.34,Ideal,F,VS2,6.531,56.24556299999999
25919,0.71,Ideal,E,SI2,7.828,114.364752
25920,0.3,Ideal,H,SI1,6.109,49.368033
25921,1.5,Very Good,G,VS1,9.518,243.35181
25922,1.01,Good,F,SI2,8.312,163.41476799999998
25923,0.59,Ideal,G,VS1,7.663,98.18438400000001
25924,0.34,Ideal,D,VS2,6.687,56.622491999999994
25925,1.28,Ideal,G,VS1,9.145,210.901048
25926,0.38,Very Good,I,VS2,6.522,62.67456
25927,1.58,Premium,I,VS2,9.058,265.343932
25928,0.58,Ideal,E,VS2,7.551,94.10016
25929,0.71,Premium,F,SI1,7.876,116.19164400000001
25930,1.4,Ideal,H,IF,9.303,232.641396
25931,0.56,Ideal,D,SI1,7.452,92.43860399999998
25932,0.7,Very Good,D,SI1,7.874,114.194304
25933,0.5,Good,G,VVS2,7.432,79.68487999999999
25934,1.34,Very Good,F,VS1,9.285,221.46696
25935,1.01,Premium,E,SI1,8.6,160.83661
25936,0.34,Premium,I,SI1,6.353,54.74657000000001
25937,2.02,Premium,F,SI2,9.816,331.8044299999999
25938,0.9,Very Good,F,SI1,8.257,147.461894
25939,0.33,Ideal,F,VVS2,6.635,55.765248
25940,1.52,Ideal,F,SI1,9.362,251.55468
25941,1.01,Ideal,E,VS1,8.917,166.55339999999998
25942,0.3,Ideal,E,VVS2,6.641,49.182336000000014
25943,0.54,Ideal,D,VS1,7.594,88.85730000000001
25944,1.11,Good,E,SI1,8.729,179.883936
25945,0.37,Ideal,F,VS2,6.864,61.406763999999995
25946,0.5,Good,E,VS2,7.242,81.144966
25947,1.58,Very Good,D,SI1,9.457,255.253752
25948,1.09,Premium,E,VS2,8.964,175.34394
25949,2.03,Ideal,I,VS2,9.729,325.38744
25950,2.54,Ideal,G,SI2,9.761,414.20925
25951,0.38,Very Good,F,VS2,6.809,62.75692799999999
25952,1.0,Premium,F,SI1,8.574,161.832169
25953,1.04,Premium,E,VVS1,9.245,166.462572
25954,0.55,Ideal,E,VS1,7.588,90.883258
25955,2.01,Good,F,SI2,9.706,311.430938
25956,0.31,Ideal,E,VVS2,6.704,52.31431299999999
25957,1.01,Very Good,E,SI2,8.258,163.084614
25958,0.9,Good,D,SI1,8.394,144.57235500000002
25959,1.56,Good,G,SI2,8.74,250.912095
25960,0.66,Ideal,H,SI1,7.383,106.383928
25961,2.1,Premium,H,SI2,9.71,346.24144799999993
25962,0.33,Premium,H,VS2,6.256,53.36044999999999
25963,0.42,Ideal,G,VS1,6.825,69.338592
25964,0.5,Ideal,F,SI2,6.984,82.41219
25965,0.3,Ideal,F,IF,6.787,49.368033
25966,1.06,Very Good,F,VS2,8.828,175.30699200000004
25967,0.51,Premium,F,VVS1,7.758,82.06308
25968,1.11,Premium,G,VS2,8.812,181.54034500000003
25969,0.52,Ideal,E,VS2,7.504,85.86336
25970,0.7,Very Good,E,VS1,7.974,118.181679
25971,1.04,Ideal,J,VS2,8.423,171.513715
25972,0.71,Ideal,I,VS1,7.726,116.7595
25973,0.71,Ideal,E,VS2,7.943,113.005296
25974,2.65,Premium,G,SI2,9.7,420.60375
25975,1.02,Ideal,G,SI1,8.526,169.11576
25976,0.38,Ideal,E,VVS2,7.07,63.702535999999995
25977,0.42,Ideal,G,VVS1,7.048,69.3744
25978,0.55,Very Good,D,SI2,7.245,88.426912
25979,2.02,Ideal,H,VS2,9.801,333.0288079999999
25980,1.05,Premium,H,SI1,8.454,175.11476400000004
25981,1.01,Very Good,G,VVS2,8.76,158.61573199999998
25982,1.51,Very Good,F,SI1,9.355,247.08464999999998
25983,1.6,Ideal,I,SI1,9.149,260.3775
25984,2.13,Very Good,G,SI2,9.709,353.46893600000004
25985,0.52,Very Good,G,VS2,7.363,84.34176
25986,0.91,Premium,H,SI2,8.121,145.28268000000003
25987,2.18,Premium,G,SI2,9.798,349.74515199999996
25988,1.09,Very Good,I,VS2,8.531,178.64731999999998
25989,0.7,Ideal,H,VS1,8.066,112.917
25990,0.26,Ideal,F,VS2,6.122,42.969539999999995
25991,0.39,Premium,H,SI2,6.581,61.33536
25992,1.3,Premium,I,SI1,8.73,214.673268
25993,0.31,Ideal,H,SI1,6.033,51.413924
25994,1.2,Premium,I,VS1,8.703,194.786
25995,0.71,Very Good,J,SI1,7.404,118.207936
25996,0.41,Good,G,I1,6.146,67.05678
25997,0.54,Premium,J,VVS2,7.114,88.68071699999999
25998,1.6,Ideal,I,SI1,9.2,263.248128
25999,1.05,Premium,J,VS2,8.33,170.395344
26000,0.74,Ideal,E,SI2,7.923,122.61664
26001,0.7,Good,F,SI1,7.725,113.98057999999999
26002,2.0,Good,I,VS2,9.272,311.75928000000005
26003,0.3,Ideal,J,VVS1,6.14,50.415552000000005
26004,0.58,Ideal,D,VVS2,7.792,94.63080000000001
26005,0.63,Premium,E,IF,7.965,102.50961
26006,1.06,Ideal,H,VS2,8.589,175.013631
26007,2.03,Premium,J,VS1,9.588,341.258544
26008,0.71,Ideal,H,SI2,7.496,117.12865000000001
26009,1.71,Good,F,SI2,9.326,268.351128
26010,1.67,Premium,I,VS1,9.341,272.93348000000003
26011,0.56,Ideal,H,VS1,7.433,91.61236799999999
26012,0.41,Ideal,E,VVS2,7.125,68.676
26013,1.64,Ideal,H,VS2,9.438,275.572362
26014,1.19,Ideal,F,VVS1,9.455,195.99199199999998
26015,0.55,Ideal,H,VVS1,7.52,91.33436999999999
26016,0.42,Premium,E,VS2,6.865,68.96215
26017,2.04,Very Good,I,VS2,9.734,339.14898
26018,0.46,Good,F,VS1,7.015,75.3228
26019,0.7,Fair,G,SI2,7.658,113.532328
26020,0.3,Ideal,G,VS2,6.229,49.29724800000001
26021,0.31,Ideal,E,IF,7.102,51.4866
26022,0.34,Ideal,E,SI1,6.64,56.419543999999995
26023,1.01,Premium,F,VVS2,9.044,165.063336
26024,1.75,Premium,I,VS1,9.436,289.86048
26025,1.03,Premium,G,SI1,8.664,168.77123999999998
26026,0.32,Ideal,E,VS2,6.802,51.94329600000001
26027,1.0,Premium,E,SI2,8.438,159.214518
26028,0.34,Premium,I,SI1,6.353,53.99284
26029,0.41,Ideal,F,IF,7.272,67.454478
26030,1.06,Ideal,G,VVS2,9.063,175.65017400000002
26031,0.52,Ideal,G,VVS2,7.607,84.606456
26032,1.0,Premium,F,SI2,8.374,156.5109
26033,1.25,Ideal,I,SI2,8.593,206.543316
26034,2.01,Premium,J,SI1,9.41,325.45394999999996
26035,0.25,Ideal,E,VVS2,6.356,42.15456
26036,0.71,Very Good,D,SI1,7.953,117.44551800000002
26037,0.7,Premium,D,SI2,7.74,116.149965
26038,0.71,Ideal,F,VS1,8.028,117.82713600000001
26039,1.25,Good,I,SI2,8.15,195.57373000000004
26040,0.3,Premium,G,VVS2,6.778,48.42980999999999
26041,1.5,Premium,I,VS2,9.085,240.940524
26042,0.7,Premium,F,SI1,7.743,111.50465400000002
26043,0.8,Ideal,F,SI2,8.027,130.005762
26044,1.01,Ideal,G,SI2,8.304,161.8176
26045,1.53,Ideal,E,SI1,9.291,248.220921
26046,0.32,Very Good,F,VVS2,6.553,52.844185999999986
26047,1.01,Ideal,G,VS2,8.845,168.072484
26048,1.29,Ideal,G,VS2,9.057,207.40277999999995
26049,0.7,Premium,F,SI1,7.694,117.33120000000001
26050,1.5,Very Good,I,SI1,9.058,241.708425
26051,1.06,Ideal,I,SI2,8.319,169.58128799999997
26052,1.05,Very Good,G,SI1,8.601,172.407969
26053,0.35,Very Good,G,IF,6.793,58.379922
26054,1.2,Ideal,G,SI1,8.905,197.732598
26055,0.51,Very Good,F,VS1,7.451,84.176384
26056,0.32,Ideal,G,IF,6.822,53.724825
26057,1.01,Good,E,SI1,8.407,154.610106
26058,0.7,Very Good,G,SI1,7.644,111.52466999999999
26059,0.4,Ideal,E,VVS2,7.121,66.52447800000002
26060,0.31,Ideal,D,VS2,6.848,50.55047999999999
26061,1.66,Premium,G,SI2,9.213,273.063441
26062,1.01,Good,F,VS2,8.623,159.614364
26063,0.54,Good,G,VS2,7.401,90.14544000000001
26064,0.56,Ideal,D,VS2,7.582,91.52352
26065,0.33,Ideal,D,VS2,6.91,54.33284999999999
26066,1.08,Premium,G,VS1,8.808,172.69402499999998
26067,0.35,Ideal,D,VS2,6.969,57.86865599999999
26068,2.19,Premium,I,SI2,9.627,355.03713600000003
26069,2.0,Ideal,J,SI1,9.428,326.355454
26070,0.41,Premium,H,SI1,6.526,65.3277
26071,1.01,Very Good,F,VVS2,9.096,166.50748800000005
26072,0.42,Ideal,E,SI1,6.9,70.30680799999999
26073,0.24,Good,E,VVS1,6.265,40.006848
26074,0.33,Very Good,J,VS1,6.073,53.31160799999999
